time,x,y
767566,-1.4136,-2.2681
767677,-1.4136,-2.1704
767788,-1.4038,-2.0801
767899,-1.4038,-1.9897
768010,-1.4136,-1.8896
768121,-1.4136,-1.7700
768232,-1.4038,-1.6626
768343,-1.3940,-1.5625
768454,-1.3940,-1.4331
768565,-1.4038,-1.3037
768676,-1.3940,-1.1743
768787,-1.4038,-1.0645
768898,-1.3818,-0.9351
769009,-1.3623,-0.7959
769120,-1.3940,-0.6567
769231,-1.3940,-0.5469
769342,-1.3623,-0.4468
769453,-1.3818,-0.3369
769564,-1.3721,-0.2173
769675,-1.3940,-0.1099
769786,-1.3525,-0.0195
769897,-1.3525,0.1099
770008,-1.3330,0.2002
770119,-1.3623,0.3296
770230,-1.3232,0.4175
770341,-1.3428,0.5273
770452,-1.3135,0.6470
770563,-1.3135,0.7471
770674,-1.2744,0.8472
770785,-1.2524,0.9253
770896,-1.1743,1.0254
771007,-1.0938,1.1353
771118,-0.9839,1.2061
771229,-0.8862,1.2744
771340,-0.7666,1.3354
771451,-0.6665,1.4136
771562,-0.5469,1.4844
771673,-0.4980,1.5430
771784,-0.4077,1.5820
771895,-0.3589,1.6626
772006,-0.3174,1.7017
772117,-0.2588,1.7529
772228,-0.2075,1.8115
772339,-0.1489,1.8628
772450,-0.1196,1.9312
772561,-0.1099,1.9727
772672,-0.0684,2.0215
772783,-0.0488,2.0898
772894,-0.0293,2.1509
773005,-0.0098,2.2314
773116,0.0708,2.3096
773227,0.0610,2.3999
773338,0.1196,2.4902
773449,0.1587,2.5488
773560,0.1807,2.6196
773671,0.1587,2.6782
773782,0.2100,2.7368
773893,0.2588,2.7979
774004,0.2783,2.8564
774115,0.2881,2.9077
774226,0.3491,2.9565
774337,0.3687,3.0176
774448,0.4077,3.0469
774559,0.4175,3.1055
774670,0.4590,3.1665
774781,0.4883,3.1958
774892,0.5078,3.2349
775003,0.5078,3.2544
775114,0.5688,3.2959
775225,0.5786,3.3350
775336,0.5981,3.3740
775447,0.6079,3.3838
775558,0.6567,3.4155
775669,0.6567,3.4253
775780,0.6763,3.4351
775891,0.6885,3.4546
776002,0.6982,3.4448
776113,0.7080,3.4351
776224,0.6982,3.4155
776335,0.7178,3.3643
776446,0.7080,3.2349
776557,0.6982,3.1250
776668,0.7080,3.0371
776779,0.6763,2.9272
776890,0.7080,2.8174
777001,0.6885,2.7368
777112,0.6982,2.6489
777223,0.6885,2.5684
777334,0.6885,2.4683
777445,0.6885,2.3706
777556,0.7080,2.2803
777667,0.6665,2.1704
777778,0.6763,2.1021
777889,0.6885,1.9922
778000,0.6885,1.8823
778111,0.6763,1.7920
778222,0.6665,1.6821
778333,0.6763,1.5820
778444,0.6567,1.4331
778555,0.6470,1.3232
778666,0.6665,1.1938
778777,0.6274,1.0547
778888,0.6470,0.9253
778999,0.6274,0.7764
779110,0.6665,0.6763
779221,0.6665,0.5469
779332,0.6372,0.4297
779443,0.6665,0.3296
779554,0.6665,0.2295
779665,0.6079,0.1001
779776,0.6177,0.0098
779887,0.6470,-0.1001
779998,0.6177,-0.2075
780109,0.6079,-0.3271
780220,0.5884,-0.4175
780331,0.5981,-0.5371
780442,0.5981,-0.6274
780553,0.5884,-0.7349
780664,0.5371,-0.8350
780775,0.5273,-0.9351
780886,0.4492,-1.0254
780997,0.3784,-1.1230
781108,0.2686,-1.2231
781219,0.1001,-1.3037
781330,0.0415,-1.3818
781441,-0.1294,-1.4526
781552,-0.2075,-1.5112
781663,-0.2979,-1.5820
781774,-0.3687,-1.6309
781885,-0.4272,-1.6626
781996,-0.5176,-1.7114
782107,-0.5469,-1.7603
782218,-0.5664,-1.8213
782329,-0.6177,-1.8799
782440,-0.6470,-1.9312
782551,-0.6958,-1.9897
782662,-0.7153,-2.0508
782773,-0.7471,-2.1094
782884,-0.7666,-2.1802
782995,-0.8154,-2.2485
783106,-0.8545,-2.3291
783217,-0.8545,-2.3975
783328,-0.8862,-2.4585
783439,-0.9155,-2.5488
783550,-0.9546,-2.5977
783661,-0.9644,-2.6660
783772,-1.0156,-2.7271
783883,-1.0547,-2.7856
783994,-1.0840,-2.8271
784105,-1.0742,-2.8760
784216,-1.1133,-2.9248
784327,-1.0938,-2.9956
784438,-1.1743,-3.0444
784549,-1.1841,-3.0859
784660,-1.1646,-3.1348
784771,-1.2231,-3.1836
784882,-1.2231,-3.2251
784993,-1.2646,-3.2642
785104,-1.2842,-3.3032
785215,-1.2939,-3.3350
785326,-1.3232,-3.3545
785437,-1.3525,-3.3838
785548,-1.3940,-3.4131
785659,-1.4038,-3.4229
785770,-1.4038,-3.4326
785881,-1.4038,-3.4424
785992,-1.4038,-3.4424
786103,-1.4331,-3.4326
786214,-1.4624,-3.4131
786325,-1.4526,-3.3740
786436,-1.4429,-3.2739
786547,-1.4526,-3.1445
786658,-1.4429,-3.0444
786769,-1.4624,-2.9468
786880,-1.4526,-2.8467
786991,-1.4624,-2.7661
787102,-1.4331,-2.6660
787213,-1.4526,-2.5879
787324,-1.4136,-2.4878
787435,-1.4526,-2.3877
787546,-1.4038,-2.2778
787657,-1.4233,-2.1997
787768,-1.4038,-2.0996
787879,-1.4038,-2.0093
787990,-1.3940,-1.9214
788101,-1.4233,-1.8115
788212,-1.3940,-1.7017
788323,-1.4136,-1.5918
788434,-1.3818,-1.4819
788545,-1.4038,-1.3428
788656,-1.3721,-1.2231
788767,-1.3940,-1.0840
788878,-1.3818,-0.9644
788989,-1.4038,-0.8057
789100,-1.3721,-0.6958
789211,-1.3623,-0.5762
789322,-1.3623,-0.4565
789433,-1.3818,-0.3589
789544,-1.3623,-0.2490
789655,-1.3721,-0.1392
789766,-1.3623,-0.0488
789877,-1.3623,0.0806
789988,-1.3525,0.1807
790099,-1.3428,0.2881
790210,-1.3525,0.3882
790321,-1.3428,0.5078
790432,-1.3135,0.6079
790543,-1.2842,0.7178
790654,-1.2744,0.8179
790765,-1.2524,0.9155
790876,-1.2036,1.0059
790987,-1.1353,1.0864
791098,-1.0352,1.1743
791209,-0.9155,1.2451
791320,-0.7959,1.3135
791431,-0.6860,1.3940
791542,-0.5859,1.4526
791653,-0.5078,1.5137
791764,-0.4272,1.6040
791875,-0.3784,1.6431
791986,-0.3369,1.6919
792097,-0.2881,1.7236
792208,-0.2588,1.8018
792319,-0.1978,1.8408
792430,-0.1587,1.9019
792541,-0.1001,1.9604
792652,-0.0781,2.0215
792763,-0.0586,2.0898
792874,0.0000,2.1411
792985,0.0098,2.1997
793096,0.0293,2.2803
793207,0.0415,2.3706
793318,0.1001,2.4585
793429,0.1294,2.5195
793540,0.1392,2.5977
793651,0.1904,2.6587
793762,0.2197,2.7271
793873,0.2588,2.7783
793984,0.3003,2.8467
794095,0.3101,2.8662
794206,0.3198,2.9370
794317,0.3589,2.9956
794428,0.3882,3.0371
794539,0.4297,3.0957
794650,0.4590,3.1470
794761,0.4785,3.1860
794872,0.5176,3.2153
794983,0.5273,3.2666
795094,0.5591,3.2861
795205,0.5591,3.3350
795316,0.5981,3.3545
795427,0.6274,3.3838
795538,0.6274,3.4058
795649,0.6665,3.4155
795760,0.6885,3.4351
795871,0.6982,3.4253
795982,0.6885,3.4546
796093,0.7178,3.4448
796204,0.6982,3.4155
796315,0.6763,3.3960
796426,0.7080,3.2959
796537,0.7080,3.1763
796648,0.7080,3.0664
796759,0.7178,2.9761
796870,0.6982,2.8564
796981,0.6982,2.7783
797092,0.6982,2.6880
797203,0.6982,2.5879
797314,0.6982,2.5000
797425,0.6665,2.3999
797536,0.6665,2.3096
797647,0.7080,2.2095
797758,0.6885,2.1411
797869,0.6885,2.0117
797980,0.6885,1.9312
798091,0.6470,1.8213
798202,0.6470,1.7236
798313,0.6567,1.6040
798424,0.6665,1.4844
798535,0.6763,1.3745
798646,0.6470,1.2354
798757,0.6470,1.0864
798868,0.6665,0.9668
798979,0.6665,0.8276
799090,0.6372,0.7275
799201,0.6372,0.5786
799312,0.6763,0.4785
799423,0.6470,0.3589
799534,0.6274,0.2490
799645,0.6567,0.1392
799756,0.6665,0.0415
799867,0.6372,-0.0684
799978,0.6274,-0.1685
800089,0.6274,-0.2783
800200,0.6274,-0.3979
800311,0.6079,-0.5078
800422,0.5884,-0.6055
800533,0.5688,-0.7153
800644,0.5981,-0.8057
800755,0.5273,-0.9155
800866,0.4590,-0.9937
800977,0.3979,-1.0840
801088,0.2881,-1.1743
801199,0.1709,-1.2744
801310,0.0610,-1.3623
801421,-0.1099,-1.4429
801532,-0.1978,-1.5015
801643,-0.2881,-1.5430
801754,-0.3589,-1.6016
801865,-0.4175,-1.6528
801976,-0.4468,-1.7017
802087,-0.5273,-1.7603
802198,-0.5762,-1.8018
802309,-0.6177,-1.8506
802420,-0.6470,-1.9214
802531,-0.6860,-1.9702
802642,-0.7251,-2.0190
802753,-0.7764,-2.0996
802864,-0.7959,-2.1606
802975,-0.8154,-2.2192
803086,-0.8350,-2.3096
803197,-0.8545,-2.3779
803308,-0.8643,-2.4390
803419,-0.9253,-2.5171
803530,-0.9448,-2.5879
803641,-0.9546,-2.6270
803752,-0.9937,-2.6880
803863,-1.0352,-2.7466
803974,-1.0352,-2.8174
804085,-1.0742,-2.8564
804196,-1.1133,-2.9150
804307,-1.1450,-2.9663
804418,-1.1646,-3.0249
804529,-1.1841,-3.0859
804640,-1.2134,-3.1152
804751,-1.2231,-3.1738
804862,-1.2427,-3.2153
804973,-1.2842,-3.2642
805084,-1.2842,-3.2935
805195,-1.3037,-3.3252
805306,-1.3525,-3.3447
805417,-1.3525,-3.3740
805528,-1.3428,-3.4033
805639,-1.4038,-3.4229
805750,-1.4038,-3.4326
805861,-1.4136,-3.4424
805972,-1.4331,-3.4546
806083,-1.4233,-3.4424
806194,-1.4526,-3.4326
806305,-1.4233,-3.4131
806416,-1.4429,-3.3252
806527,-1.4331,-3.1836
806638,-1.4429,-3.0859
806749,-1.4331,-2.9761
806860,-1.4233,-2.8857
806971,-1.4233,-2.7856
807082,-1.4526,-2.7075
807193,-1.4331,-2.6074
807304,-1.4136,-2.5171
807415,-1.4331,-2.4292
807526,-1.4233,-2.3096
807637,-1.4331,-2.2290
807748,-1.3940,-2.1387
807859,-1.4331,-2.0410
807970,-1.4038,-1.9409
808081,-1.4136,-1.8408
808192,-1.4038,-1.7407
808303,-1.3818,-1.6211
808414,-1.3721,-1.5234
808525,-1.4038,-1.3940
808636,-1.3721,-1.2744
808747,-1.4136,-1.1353
808858,-1.4038,-1.0059
808969,-1.3721,-0.8643
809080,-1.3940,-0.7349
809191,-1.3818,-0.6055
809302,-1.3623,-0.4980
809413,-1.3721,-0.3979
809524,-1.3818,-0.2783
809635,-1.3330,-0.1782
809746,-1.3525,-0.0684
809857,-1.3721,0.0415
809968,-1.3525,0.1392
810079,-1.3232,0.2490
810190,-1.3525,0.3687
810301,-1.3428,0.4688
810412,-1.3135,0.5786
810523,-1.3330,0.6885
810634,-1.3135,0.7959
810745,-1.2329,0.8960
810856,-1.2329,0.9570
810967,-1.1548,1.0645
811078,-1.0449,1.1548
811189,-0.9448,1.2354
811300,-0.8447,1.3037
811411,-0.7056,1.3647
811522,-0.6055,1.4429
811633,-0.5371,1.5234
811744,-0.4761,1.5625
811855,-0.3784,1.6138
811966,-0.3174,1.6626
812077,-0.2979,1.7114
812188,-0.2295,1.7725
812299,-0.2173,1.8213
812410,-0.1685,1.8823
812521,-0.1392,1.9409
812632,-0.0879,1.9922
812743,-0.0879,2.0508
812854,-0.0391,2.1118
812965,0.0000,2.1802
813076,0.0415,2.2510
813187,0.0513,2.3389
813298,0.0708,2.4292
813409,0.1001,2.5000
813520,0.1392,2.5879
813631,0.1807,2.6196
813742,0.1904,2.6978
813853,0.2295,2.7490
813964,0.2783,2.8076
814075,0.2881,2.8662
814186,0.3296,2.9272
814297,0.3394,2.9761
814408,0.3979,3.0273
814519,0.3882,3.0762
814630,0.4492,3.1250
814741,0.4688,3.1665
814852,0.4785,3.2153
814963,0.5176,3.2446
815074,0.5176,3.2764
815185,0.5591,3.3154
815296,0.5591,3.3447
815407,0.6079,3.3838
815518,0.6372,3.3838
815629,0.6567,3.4155
815740,0.6763,3.4351
815851,0.6885,3.4351
815962,0.6665,3.4546
816073,0.7080,3.4448
816184,0.7178,3.4253
816295,0.6885,3.3960
816406,0.6982,3.3447
816517,0.7178,3.2056
816628,0.7080,3.0957
816739,0.7080,2.9858
816850,0.6763,2.8784
816961,0.6885,2.8076
817072,0.7178,2.7173
817183,0.6982,2.6196
817294,0.6665,2.5195
817405,0.6763,2.4390
817516,0.6763,2.3291
817627,0.7178,2.2412
817738,0.6982,2.1606
817849,0.6665,2.0703
817960,0.6470,1.9507
818071,0.6470,1.8628
818182,0.6763,1.7529
818293,0.6567,1.6333
818404,0.6665,1.5234
818515,0.6885,1.3940
818626,0.6567,1.2646
818737,0.6372,1.1255
818848,0.6274,1.0254
818959,0.6665,0.8667
819070,0.6372,0.7568
819181,0.6177,0.6274
819292,0.6372,0.5078
819403,0.6274,0.3979
819514,0.6079,0.2881
819625,0.6079,0.1807
819736,0.6372,0.0708
819847,0.6274,-0.0391
819958,0.6079,-0.1294
820069,0.6177,-0.2588
820180,0.6274,-0.3467
820291,0.5884,-0.4565
820402,0.6079,-0.5664
820513,0.5591,-0.6860
820624,0.5469,-0.7764
820735,0.4980,-0.8960
820846,0.4883,-0.9741
820957,0.4077,-1.0742
821068,0.2881,-1.1646
821179,0.1904,-1.2427
821290,0.0708,-1.3232
821401,-0.0195,-1.4038
821512,-0.1489,-1.4722
821623,-0.2490,-1.5332
821734,-0.3369,-1.5820
821845,-0.3979,-1.6406
821956,-0.4468,-1.6919
822067,-0.5078,-1.7407
822178,-0.5469,-1.7822
822289,-0.5859,-1.8408
822400,-0.5957,-1.8896
822511,-0.6567,-1.9507
822622,-0.6763,-1.9995
822733,-0.7471,-2.0703
822844,-0.7666,-2.1289
822955,-0.7861,-2.1997
823066,-0.7959,-2.2583
823177,-0.8447,-2.3389
823288,-0.8960,-2.4072
823399,-0.8960,-2.4878
823510,-0.9253,-2.5586
823621,-0.9351,-2.6270
823732,-0.9839,-2.6660
823843,-0.9839,-2.7271
823954,-1.0156,-2.7856
824065,-1.0645,-2.8369
824176,-1.0938,-2.8760
824287,-1.1133,-2.9468
824398,-1.1450,-2.9956
824509,-1.1646,-3.0444
824620,-1.1743,-3.1152
824731,-1.1938,-3.1738
824842,-1.2524,-3.1836
824953,-1.2524,-3.2349
825064,-1.3135,-3.2739
825175,-1.2939,-3.3032
825286,-1.3232,-3.3350
825397,-1.3232,-3.3643
825508,-1.3525,-3.3838
825619,-1.3721,-3.4131
825730,-1.4136,-3.4229
825841,-1.3818,-3.4546
825952,-1.4331,-3.4546
826063,-1.4331,-3.4546
826174,-1.4429,-3.4326
826285,-1.4233,-3.4033
826396,-1.4136,-3.3643
826507,-1.4429,-3.2349
826618,-1.4233,-3.1152
826729,-1.4331,-3.0151
826840,-1.4429,-2.9053
826951,-1.4331,-2.8076
827062,-1.4429,-2.7271
827173,-1.4429,-2.6367
827284,-1.4136,-2.5366
827395,-1.4038,-2.4585
827506,-1.3940,-2.3682
827617,-1.4331,-2.2485
827728,-1.4429,-2.1606
827839,-1.4136,-2.0801
827950,-1.3940,-1.9604
828061,-1.4136,-1.8701
828172,-1.3940,-1.7822
828283,-1.3940,-1.6528
828394,-1.3525,-1.5430
828505,-1.3940,-1.4233
828616,-1.3818,-1.3037
828727,-1.3940,-1.1646
828838,-1.3721,-1.0352
828949,-1.4136,-0.8960
829060,-1.3721,-0.7764
829171,-1.3721,-0.6567
829282,-1.3818,-0.5273
829393,-1.3818,-0.4175
829504,-1.3721,-0.3076
829615,-1.3721,-0.1880
829726,-1.3721,-0.1001
829837,-1.3721,0.0098
829948,-1.3721,0.1196
830059,-1.3135,0.2197
830170,-1.3525,0.3198
830281,-1.3525,0.4395
830392,-1.3135,0.5591
830503,-1.3135,0.6665
830614,-1.3037,0.7666
830725,-1.2744,0.8765
830836,-1.2231,0.9570
830947,-1.1646,1.0547
831058,-1.0742,1.1353
831169,-0.9741,1.2158
831280,-0.8350,1.2842
831391,-0.7568,1.3354
831502,-0.6567,1.4038
831613,-0.5566,1.4746
831724,-0.4761,1.5430
831835,-0.4272,1.6040
831946,-0.3687,1.6528
832057,-0.2979,1.7236
832168,-0.2783,1.7725
832279,-0.2075,1.8115
832390,-0.1587,1.8628
832501,-0.1294,1.9312
832612,-0.0684,1.9727
832723,-0.0781,2.0215
832834,-0.0293,2.0898
832945,0.0000,2.1606
833056,0.0195,2.2192
833167,0.0195,2.2998
833278,0.0806,2.3901
833389,0.1196,2.4487
833500,0.1489,2.5488
833611,0.1807,2.6196
833722,0.1904,2.6782
833833,0.2393,2.7490
833944,0.2588,2.7881
834055,0.3101,2.8271
834166,0.3198,2.8882
834277,0.3491,2.9565
834388,0.3491,3.0078
834499,0.3491,3.0371
834610,0.4077,3.0957
834721,0.4492,3.1250
834832,0.4785,3.1860
834943,0.4785,3.2251
835054,0.5273,3.2544
835165,0.5273,3.2959
835276,0.5688,3.3350
835387,0.6372,3.3545
835498,0.5981,3.3740
835609,0.6274,3.4058
835720,0.6470,3.4253
835831,0.6885,3.4253
835942,0.6885,3.4448
836053,0.6885,3.4351
836164,0.6885,3.4253
836275,0.6982,3.4058
836386,0.6885,3.3740
836497,0.7080,3.2349
836608,0.7080,3.1372
836719,0.6885,3.0078
836830,0.6885,2.9175
836941,0.6982,2.8271
837052,0.7080,2.7271
837163,0.6982,2.6489
837274,0.6885,2.5488
837385,0.7178,2.4683
837496,0.7080,2.3706
837607,0.6763,2.2705
837718,0.6982,2.1997
837829,0.6567,2.1021
837940,0.6763,1.9824
838051,0.6567,1.8921
838162,0.6665,1.7822
838273,0.6763,1.6528
838384,0.6665,1.5625
838495,0.6567,1.4331
838606,0.6885,1.3037
838717,0.6470,1.1743
838828,0.6470,1.0449
838939,0.6567,0.9155
839050,0.6470,0.7764
839161,0.6665,0.6665
839272,0.6372,0.5469
839383,0.6470,0.4175
839494,0.6274,0.3198
839605,0.6372,0.2100
839716,0.6177,0.1001
839827,0.6274,0.0098
839938,0.6177,-0.1196
840049,0.6372,-0.2075
840160,0.5981,-0.3174
840271,0.6079,-0.4468
840382,0.5884,-0.5469
840493,0.5884,-0.6372
840604,0.5688,-0.7471
840715,0.5176,-0.8447
840826,0.4980,-0.9546
840937,0.4175,-1.0449
841048,0.3784,-1.1353
841159,0.2490,-1.2231
841270,0.1099,-1.3037
841381,-0.0098,-1.3721
841492,-0.1294,-1.4429
841603,-0.2295,-1.5015
841714,-0.2881,-1.5625
841825,-0.3784,-1.6211
841936,-0.4175,-1.6626
842047,-0.4761,-1.7310
842158,-0.5273,-1.7700
842269,-0.5957,-1.8311
842380,-0.6055,-1.8701
842491,-0.6567,-1.9312
842602,-0.6958,-1.9897
842713,-0.7251,-2.0410
842824,-0.7568,-2.0996
842935,-0.7764,-2.1802
843046,-0.8057,-2.2388
843157,-0.8447,-2.3096
843268,-0.8643,-2.3779
843379,-0.8862,-2.4487
843490,-0.9155,-2.5366
843601,-0.9253,-2.6074
843712,-0.9741,-2.6465
843823,-1.0059,-2.6978
843934,-1.0352,-2.7466
844045,-1.0352,-2.8174
844156,-1.0742,-2.8760
844267,-1.0938,-2.9248
844378,-1.1353,-2.9761
844489,-1.1450,-3.0249
844600,-1.1743,-3.0859
844711,-1.1841,-3.1348
844822,-1.2329,-3.1738
844933,-1.2646,-3.2153
845044,-1.2524,-3.2642
845155,-1.3037,-3.2935
845266,-1.3232,-3.3252
845377,-1.3428,-3.3350
845488,-1.3428,-3.3838
845599,-1.3623,-3.4131
845710,-1.3818,-3.4131
845821,-1.3940,-3.4229
845932,-1.4136,-3.4326
846043,-1.4331,-3.4424
846154,-1.4526,-3.4326
846265,-1.4526,-3.4033
846376,-1.4331,-3.3740
846487,-1.4331,-3.2544
846598,-1.4331,-3.1348
846709,-1.4136,-3.0249
846820,-1.4331,-2.9370
846931,-1.4136,-2.8271
847042,-1.4331,-2.7466
847153,-1.4331,-2.6660
847264,-1.4331,-2.5586
847375,-1.4331,-2.4780
847486,-1.4429,-2.3779
847597,-1.4526,-2.2900
847708,-1.4233,-2.2192
847819,-1.4233,-2.0898
847930,-1.4331,-1.9995
848041,-1.4038,-1.8994
848152,-1.3721,-1.7920
848263,-1.4038,-1.6919
848374,-1.4233,-1.5723
848485,-1.3818,-1.4624
848596,-1.4136,-1.3330
848707,-1.3818,-1.2134
848818,-1.3721,-1.0840
848929,-1.3623,-0.9741
849040,-1.3818,-0.8057
849151,-1.3721,-0.6958
849262,-1.4136,-0.5664
849373,-1.4038,-0.4565
849484,-1.3721,-0.3271
849595,-1.3940,-0.2295
849706,-1.3623,-0.1099
849817,-1.3721,-0.0098
849928,-1.3623,0.1001
850039,-1.3721,0.2002
850150,-1.3232,0.3003
850261,-1.3330,0.4077
850372,-1.3330,0.5078
850483,-1.3037,0.6274
850594,-1.2939,0.7275
850705,-1.2939,0.8276
850816,-1.2427,0.9351
850927,-1.1841,1.0156
851038,-1.1133,1.0962
851149,-1.0156,1.1938
851260,-0.9155,1.2549
851371,-0.8154,1.3232
851482,-0.6567,1.3940
851593,-0.5762,1.4648
851704,-0.5273,1.5137
851815,-0.4272,1.5820
851926,-0.3882,1.6333
852037,-0.3369,1.6821
852148,-0.2783,1.7334
852259,-0.2075,1.7920
852370,-0.1685,1.8408
852481,-0.1294,1.9019
852592,-0.1001,1.9507
852703,-0.0684,2.0117
852814,-0.0488,2.0801
852925,-0.0293,2.1216
853036,0.0098,2.1899
853147,0.0415,2.2607
853258,0.0708,2.3389
853369,0.1099,2.4292
853480,0.1587,2.5195
853591,0.1587,2.5781
853702,0.2002,2.6392
853813,0.1904,2.6978
853924,0.2393,2.7588
854035,0.2686,2.8271
854146,0.3101,2.8784
854257,0.3394,2.9272
854368,0.3491,2.9761
854479,0.3687,3.0176
854590,0.3979,3.0762
854701,0.4492,3.1152
854812,0.4688,3.1763
854923,0.4785,3.2153
855034,0.5176,3.2544
855145,0.5176,3.2861
855256,0.5786,3.3154
855367,0.5884,3.3545
855478,0.6079,3.3838
855589,0.6274,3.3960
855700,0.6470,3.4155
855811,0.6372,3.4351
855922,0.6885,3.4253
856033,0.6885,3.4253
856144,0.7080,3.4253
856255,0.7080,3.4155
856366,0.6885,3.3643
856477,0.6763,3.2666
856588,0.7275,3.1567
856699,0.7178,3.0273
856810,0.6885,2.9272
856921,0.6982,2.8467
857032,0.6885,2.7588
857143,0.6982,2.6587
857254,0.6885,2.5781
857365,0.7080,2.4902
857476,0.6763,2.3999
857587,0.6763,2.2998
857698,0.6982,2.2095
857809,0.6982,2.1118
857920,0.6763,2.0117
858031,0.6665,1.9116
858142,0.6763,1.8018
858253,0.6372,1.7017
858364,0.6567,1.5820
858475,0.6665,1.4844
858586,0.6665,1.3550
858697,0.6665,1.2158
858808,0.6763,1.0864
858919,0.6372,0.9570
859030,0.6665,0.8276
859141,0.6470,0.6885
859252,0.6567,0.5591
859363,0.6372,0.4590
859474,0.6274,0.3491
859585,0.6372,0.2197
859696,0.6372,0.1489
859807,0.6079,0.0195
859918,0.5884,-0.0781
860029,0.5981,-0.1880
860140,0.6177,-0.2881
860251,0.5981,-0.3882
860362,0.6079,-0.5078
860473,0.5981,-0.6055
860584,0.5786,-0.7056
860695,0.5591,-0.8057
860806,0.5078,-0.9058
860917,0.4590,-1.0059
861028,0.3882,-1.1133
861139,0.3003,-1.1938
861250,0.1489,-1.2744
861361,0.0098,-1.3525
861472,-0.1001,-1.4331
861583,-0.1782,-1.5015
861694,-0.2783,-1.5430
861805,-0.3369,-1.6113
861916,-0.3784,-1.6528
862027,-0.4761,-1.7017
862138,-0.5078,-1.7603
862249,-0.5859,-1.8018
862360,-0.5762,-1.8604
862471,-0.6177,-1.9116
862582,-0.6763,-1.9702
862693,-0.6958,-2.0288
862804,-0.7861,-2.0898
862915,-0.7666,-2.1606
863026,-0.7959,-2.2192
863137,-0.8350,-2.2778
863248,-0.8545,-2.3682
863359,-0.9058,-2.4487
863470,-0.8960,-2.5269
863581,-0.9546,-2.5879
863692,-0.9546,-2.6563
863803,-0.9839,-2.7075
863914,-1.0156,-2.7466
864025,-1.0254,-2.7954
864136,-1.0449,-2.8564
864247,-1.1035,-2.9150
864358,-1.1133,-2.9663
864469,-1.1450,-3.0151
864580,-1.1646,-3.0664
864691,-1.1646,-3.1152
864802,-1.2134,-3.1641
864913,-1.2134,-3.2251
865024,-1.2842,-3.2544
865135,-1.2744,-3.2837
865246,-1.3037,-3.3252
865357,-1.3330,-3.3447
865468,-1.3428,-3.3643
865579,-1.3623,-3.4033
865690,-1.3721,-3.4229
865801,-1.4038,-3.4424
865912,-1.4136,-3.4424
866023,-1.4331,-3.4424
866134,-1.4233,-3.4229
866245,-1.4429,-3.4033
866356,-1.4331,-3.3740
866467,-1.4331,-3.2837
866578,-1.4331,-3.1641
866689,-1.4429,-3.0542
866800,-1.4136,-2.9663
866911,-1.4526,-2.8857
867022,-1.4233,-2.7759
867133,-1.4233,-2.6782
867244,-1.4233,-2.5879
867355,-1.4233,-2.4976
867466,-1.4136,-2.3975
867577,-1.4233,-2.3096
867688,-1.4038,-2.2095
867799,-1.3940,-2.1289
867910,-1.3940,-2.0288
868021,-1.4429,-1.9214
868132,-1.3940,-1.8311
868243,-1.3818,-1.7310
868354,-1.4038,-1.6211
868465,-1.3940,-1.4917
868576,-1.3818,-1.3721
868687,-1.3818,-1.2427
868798,-1.3721,-1.1230
868909,-1.3721,-0.9741
869020,-1.3721,-0.8545
869131,-1.3940,-0.7251
869242,-1.4136,-0.5957
869353,-1.3721,-0.4883
869464,-1.3721,-0.3784
869575,-1.3525,-0.2588
869686,-1.3525,-0.1587
869797,-1.3721,-0.0391
869908,-1.3721,0.0610
870019,-1.3525,0.1709
870130,-1.3525,0.2783
870241,-1.3428,0.3687
870352,-1.3135,0.4785
870463,-1.3037,0.5884
870574,-1.2939,0.6982
870685,-1.3037,0.7959
870796,-1.2427,0.9058
870907,-1.2231,0.9961
871018,-1.1230,1.0767
871129,-1.0449,1.1548
871240,-0.9253,1.2354
871351,-0.8252,1.3135
871462,-0.6958,1.3843
871573,-0.6055,1.4429
871684,-0.5078,1.5137
871795,-0.4272,1.5723
871906,-0.3882,1.6235
872017,-0.3467,1.6821
872128,-0.2979,1.7236
872239,-0.2686,1.7822
872350,-0.1978,1.8408
872461,-0.1880,1.8823
872572,-0.1196,1.9604
872683,-0.1001,1.9824
872794,-0.0781,2.0508
872905,-0.0488,2.1118
873016,0.0293,2.1704
873127,0.0000,2.2510
873238,0.0513,2.3389
873349,0.0903,2.4194
873460,0.1099,2.5098
873571,0.1392,2.5879
873682,0.1587,2.6489
873793,0.2100,2.6978
873904,0.2002,2.7588
874015,0.3003,2.8076
874126,0.3003,2.8784
874237,0.3589,2.9272
874348,0.3687,2.9663
874459,0.3687,3.0469
874570,0.4175,3.0664
874681,0.4395,3.1250
874792,0.4980,3.1665
874903,0.4785,3.2153
875014,0.4980,3.2446
875125,0.5078,3.2861
875236,0.5786,3.3252
875347,0.6079,3.3545
875458,0.6177,3.3643
875569,0.6079,3.3838
875680,0.6470,3.4155
875791,0.6470,3.4253
875902,0.6885,3.4253
876013,0.6763,3.4448
876124,0.7178,3.4351
876235,0.7080,3.4253
876346,0.7178,3.3838
876457,0.7080,3.3057
876568,0.6982,3.1763
876679,0.6982,3.0664
876790,0.6982,2.9761
876901,0.6982,2.8662
877012,0.7178,2.7783
877123,0.7080,2.6978
877234,0.6763,2.5977
877345,0.6885,2.5000
877456,0.6982,2.4194
877567,0.7080,2.3193
877678,0.6982,2.2192
877789,0.6885,2.1313
877900,0.6982,2.0410
878011,0.6763,1.9409
